Username,followers,listed_count,degree,mentioned
drip133,27015,42,0.000179308,1
Kohen213,2,0,0.000537924,1
DizDotTV,7339,67,0.000179308,1
TaiHyuga,54,2,0.000179308,1
WallE132,2730,25,0.000717231,1
charmedneedle,697,14,0.000179308,1
LeoDiCaprio,19584558,34356,0.000179308,1
VictorMoisan,739,22,0.000358616,1
Correfoc_,163,3,0.000358616,1
JackAle09586128,0,0,0.000358616,1
babbe0,1818,25,0.000179308,1
vithorjon,233,0,0.000179308,1
JasonPaulPark,624,13,0.000358616,1
Eaglesadvocate,229,15,0.000358616,1
Game_Realms,2190,30,0.000358616,1
wormcollegebot,2038,3,0.000358616,1
ClickGate_,1089,5,0.000179308,1
junostump,792,8,0.000537924,1
yoitsburst,0,0,0.000179308,1
TrillNye69,750,0,0.000358616,1
menezes_onilda,8133,4,0.000179308,1
Blue_Anteater,341,44,0.000717231,1
JamesInspirical,1580,19,0.000179308,1
PappaHutten,7303,38,0.000179308,1
LittleBirdieO,1261,12,0.000358616,1
NightwingRg25,76,0,0.000358616,1
Chaotixhero,135,1,0.000358616,1
racheljamesnyc,60,3,0.000358616,1
99Vidas,36969,226,0.000179308,1
longie_long,16309,155,0.000179308,1
cooltshirtmaker,23,5,0.000358616,1
inFamousAdam_10,178,5,0.000358616,1
Shinjilkari,1921,40,0.000358616,1
Aniram_Lynx,58,1,0.000358616,1
Grachtnakk,307,0,0.000179308,1
c4chol,1149,4,0.000358616,1
SteinbrinkLaura,16005,155,0.002331002,1
RobertWSmart1,16,0,0.000358616,1
jonasonic456,1610,26,0.000537924,1
stewie55uk,17867,107,0.000179308,1
benevolentMelon,130,3,0.000358616,1
redxcranberry,366,1,0.000358616,1
BastilleMum,447,7,0.000358616,1
PatrikBatAAr,75386,200,0.000358616,1
LuisMThen,2552,87,0.000358616,1
RobotTramp,45,0,0.000358616,1
aftermatthaus,2505,4,0.000358616,1
Lockebln2,595,0,0.000896539,1
SuperNerdDaniel,1853,42,0.000358616,1
VenomousDrake,1241,36,0.000179308,1
scorloknight,200,3,0.000358616,1
wrenasaurus,0,0,0.000179308,1
ProfPancakes64,100,0,0.000358616,1
Ninja_Dans_FH,174,7,0.000358616,1
realmadridrey13,538,2,0.000179308,1
FireWildcat,536,8,0.000179308,1
TandwarGaming,64,2,0.000358616,1
JiggySpriggy,396,2,0.000358616,1
_carlosfilho,291,2,0.000358616,1
TonGilli,100,0,0.000179308,1
THDesignCo,1864,0,0.000358616,1
SmashTeamGames,12,0,0.000358616,1
shindeiru_u,276,4,0.000179308,1
JustinKBrownVO,114,1,0.000358616,1
GamacyProject,146,4,0.000358616,1
murphysboredom,2601,53,0.000358616,1
Kuhroken,266,3,0.000358616,1
alsagone,2693,223,0.000179308,1
YottsTwitch,118,1,0.000179308,1
Pctove,29,2,0.000358616,1
nateonheight,239,4,0.000358616,1
Swerto,167,3,0.000358616,1
Paveltorresart,242,7,0.000358616,1
AtTilla1999,38,2,0.000358616,1
chrisryden,3689,3,0.000179308,1
zervx17,78,2,0.000358616,1
MusicCrustacean,71,0,0.000179308,1
DarkLight_Bros,1133,46,0.000179308,1
_LauraOrt_,60,0,0.000179308,1
Lazzy70892008,393,1,0.000179308,1
DivineScholarrr,73,5,0.000358616,1
CursedShin,11,0,0.000179308,1
DulceMariaMski,210,2,0.000358616,1
RobinRegs,197,0,0.000358616,1
Tyranicus,5929,67,0.000358616,1
HardcoreOtter,116,3,0.000358616,1
GhostGotJuice,72,2,0.000358616,1
Fabamlazaro,198,1,0.000179308,1
gamingpotatette,517,1,0.000358616,1
BlackstarMBV,54,3,0.000358616,1
Nintendari_it,349,0,0.000358616,1
shannanlovemail,270,6,0.000358616,1
dededearly0,48,0,0.000358616,1
KHsNotebook,381,2,0.000358616,1
twowizardspodc1,57,0,0.000358616,1
FallenSnowS,1265,11,0.000179308,1
BaronTheThird,182,1,0.000179308,1
caim_enthusiast,142,2,0.000358616,1
LeVifWeekend,6553,293,0.000358616,1
SchmamTheKid,582,13,0.000358616,1
HLunaris,443,11,0.000358616,1
qu_miii,787,18,0.000358616,1
StarvedPt,33,2,0.000358616,1
HELCIOSILVA1,0,0,0.000179308,1
Gh0stVVolf,622,6,0.000358616,1
PowerGeist,99,2,0.000358616,1
JustTaylorr,373,0,0.000358616,1
WireDeals,17838,78,0.000358616,1
Distribucionyma,56621,446,0.000358616,1
soundspurrfect,373,0,0.000358616,1
EruditoZz,153,1,0.000358616,1
kotekoki,43,0,0.000179308,1
BagPlays,67,0,0.000358616,1
FartEatingHero,294,2,0.000358616,1
SACRAsCAVE,45,3,0.000358616,1
jaspro101,436,10,0.000179308,1
benlitzler,1127,21,0.000179308,1
NeverOnBrand,785,11,0.000358616,1
thekushikatsu,283,1,0.000358616,1
wahmphi,98,5,0.000358616,1
justa_simpleton,80,5,0.000358616,1
CreativeBloq,203309,4882,0.000358616,1
JmcG4m3r,157,0,0.000358616,1
sleepyysteph,197,3,0.000537924,1
GrillzVonSizzle,163,1,0.000537924,1
Dragonxflame323,102,1,0.000179308,1
TheGigaBite64,7,0,0.000358616,1
DelsinLockhart,721,24,0.000358616,1
HermeNateics,47,0,0.000358616,1
catsandghostss,87,0,0.000358616,1
Furrnandotorres,498,16,0.000358616,1
PedroSchiller,102,0,0.000358616,1
lypric,86,0,0.000358616,1
neemaldonado,39,0,0.000358616,1
gardeniaresilia,595,7,0.000358616,1
LeafyDae,2257,18,0.000358616,1
kyrio5,2999,9,0.000358616,1
Rob_EZ_LnP,339,4,0.000358616,1
FlareDarkStorm,184,5,0.000358616,1
tommylynka,304,3,0.000179308,1
babyleafsaladd,1166,12,0.000537924,1
DrewNatsu,51,1,0.000358616,1
ZYX_Updates,1415,0,0.000358616,1
Switchie147,109,0,0.000358616,1
Mythopoios,11,0,0.000179308,1
katielacluett,4,0,0.000358616,1
Badalssim,784,58,0.000358616,1
BaileyAmburgyVA,796,3,0.000358616,1
HEARTISBLAZING,503,11,0.000179308,1
Lewdsmoke,843,3,0.000358616,1
GoodGirlZelda,2490,1,0.000179308,1
RhetoricGamer,16,0,0.000358616,1
LooonaLou,4263,58,0.000179308,1
don_brodka,172,5,0.000358616,1
FunnyCryptic,455,8,0.000358616,1
stefariii,5822,71,0.000358616,1
HotlineSehwani,2052,6,0.000358616,1
Dinobal2,151,4,0.000358616,1
chibi_m,528,65,0.000358616,1
ThomClancy,2758,52,0.000358616,1
DevonBirdsong,363,14,0.000358616,1
NintendoNews,28600,226,0.000358616,1
pirannaplant,135,8,0.000358616,1
bangtanime,687,20,0.000358616,1
ogro_himself,1098,28,0.000537924,1
CarlosSadness,84767,332,0.000179308,1
in_rainb0ws_,73,0,0.000358616,1
Himbocialist,348,4,0.000358616,1
PapiReubs,1249,0,0.000358616,1
YorknewCity,142,2,0.000358616,1
_ZacLyon_,421,2,0.000179308,1
Creo_Emerson,338,5,0.000358616,1
telegraphtaps,68,0,0.000179308,1
StephenWNix,3104,43,0.000358616,1
GabrielNerdLand,74603,74,0.000179308,1
Bouunyy,303,0,0.000358616,1
KeyoPanda,817,10,0.000358616,1
DHeartsurgeon,2683,6,0.000358616,1
MARINESARALDI,33550,6,0.000179308,1
runninhillbilly,113,2,0.000358616,1
ks_chaos,8,0,0.000179308,1
chromer_exe,57,0,0.000358616,1
_Tweetman_,2232,31,0.000358616,1
MJenkins91,763,9,0.000358616,1
LucyOffStandBi,35,0,0.000358616,1
GWENSVERSE,1537,55,0.000358616,1
alphaclunk,53,4,0.000358616,1
ZeldaDachshund,1973,4,0.000179308,1
ValwithSparkles,203,0,0.000358616,1
GirlyWolfPup,3467,56,0.000358616,1
Maveric408,306,7,0.000358616,1
benjanun_s,4843,116,0.000179308,1
_educabrera,1368,28,0.000179308,1
BethHamptonArt,193,4,0.000358616,1
NesWorldRecords,449,0,0.000358616,1
HyruIe_Warrior,855,18,0.000358616,1
MediBee1,991,2,0.000358616,1
Zuijlen79,98,4,0.000358616,1
BigStickie,715,3,0.000358616,1
LevelZeroPod,221,2,0.000358616,1
OiiStephan,20,0,0.000179308,1
SmokingBaylight,240,0,0.000358616,1
RollingDani,615,2,0.000358616,1
tylikcat,920,15,0.000358616,1
_favlightskin_,607,1,0.000179308,1
GogoBillme,684,1,0.000358616,1
FuryImperia,359,3,0.000358616,1
Leamonde1,167,3,0.000179308,1
tgohl03,99,1,0.000358616,1
cj06069,143,0,0.000358616,1
YuskeVG,60,5,0.000179308,1
realraiden333,455,6,0.000358616,1
aamemuraa,51,1,0.000358616,1
mxpearl_,245,13,0.000358616,1
oddities_online,272,3,0.000358616,1
TedFriendlyGuy,1807,44,0.000358616,1
MALVICIOUSS,1609,14,0.000358616,1
linkfan1989,261,6,0.000358616,1
EApcz98,134,2,0.000358616,1
eGkatl,1250,0,0.000358616,1
Mute14_,87,0,0.000358616,1
aeprosperini,705,3,0.000358616,1
eustassvinsmoke,1851,8,0.000179308,1
_ByEddy,4295,12,0.000179308,1
alexjkane,10858,168,0.000358616,1
kochamxie_,180,0,0.000358616,1
SkyTom64,130,1,0.000358616,1
ElPixelPodcast,444,5,0.000179308,1
Div0ne,1288,3,0.000179308,1
royyalapulao,104,1,0.000358616,1
mncpixiscrmgrl,337,6,0.000179308,1
c40cities,112965,2756,0.000179308,1
ASingularYike,93,0,0.000358616,1
Dewott13,112,8,0.000358616,1
pimpimentalol,239294,97,0.000179308,1
user_0975,1699,13,0.000358616,1
komadorii_,211,1,0.000358616,1
_untuckedjersey,2091,47,0.000358616,1
mvtheos,32,1,0.000358616,1
Davofwar2,207,0,0.000358616,1
eiayay,419,2,0.000358616,1
kordeliiius,535,14,0.000358616,1
omgitsmonika,893,8,0.000358616,1
k_dove85,104,2,0.000358616,1
GoopyVivi,61,1,0.000358616,1
_Kitty_Gaming,12,0,0.000179308,1
hero_of_space,56,1,0.000358616,1
HylianHero98,1409,7,0.000358616,1
MariohazardX,1026,17,0.000179308,1
davvekat,160,4,0.000358616,1
PrismPak,128,1,0.000358616,1
davidizati0n,974,34,0.000358616,1
JakeDomo,73,2,0.000358616,1
tanisthelesbiab,4650,30,0.000179308,1
geekscanbecool,319,13,0.000358616,1
HomoPestilence,19,0,0.000358616,1
CarlosTrooper,125,0,0.000179308,1
AutobotzSmith,54,1,0.000179308,1
frankypierrot,221,3,0.000358616,1
WlCKEDTWlSTER,69,0,0.000358616,1
bolovodeovo,173,2,0.000179308,1
PushingButtonsD,198,3,0.000358616,1
MerchantofDucks,75,1,0.000358616,1
StarManZeri,53,0,0.000358616,1
Loralindemann,986,0,0.000179308,1
BlaineThePainTV,2987,18,0.000358616,1
8BitLootBox,56,1,0.000358616,1
tenhofimosekk,1377,0,0.000179308,1
vuzhmusic,1686,87,0.000358616,1
GermyOkeefe,638,2,0.000358616,1
DigitzTheHouse,35,1,0.000358616,1
ImMovic,241,1,0.000358616,1
RockMaMaAKI,864,371,0.000358616,1
Almansa91,390,9,0.000179308,1
Ariesbust,2178,32,0.000358616,1
ClaesAzure,59,0,0.000358616,1
juancaeulogio3,248,4,0.000358616,1
AudiOfficial,522204,2283,0.000179308,1
MTG_Arena,142693,827,0.000179308,1
RetroLade,172,2,0.000179308,1
peupenacho,251,1,0.000358616,1
slaybruhamlinkn,92,2,0.000358616,1
JuanDan73587313,86,7,0.000358616,1
InmaDiPi,4466,26,0.000179308,1
CosmicKenza,108,2,0.000358616,1
spk632,14,0,0.000358616,1
LadyJazzington,2469,20,0.000358616,1
TheHedgememe,520,13,0.000358616,1
UncleYuu,605,0,0.000179308,1
General_Music_,4113,34,0.000358616,1
ShadowFoxArche,586,4,0.000179308,1
cabecadeteiaaaa,23,0,0.000358616,1
cguanche,354,30,0.000358616,1
_DR0ID,2288,5,0.000358616,1
raphafromtwit,490,3,0.000358616,1
MikeMike123_,503,2,0.000179308,1
HarellieQuinn,97,0,0.000358616,1
XionYetora,12,0,0.000358616,1
TastelessOne,119,3,0.000358616,1
ShelOrangeHusky,862,5,0.000358616,1
elcanalrandom,11566,39,0.000179308,1
Molduga_,243,4,0.000358616,1
jakester428,160,1,0.000358616,1
ArtPrag,112,0,0.000358616,1
KingCladCrowe,2448,6,0.000179308,1
Man2165091022,335,0,0.000358616,1
SkeletonGummies,694,4,0.000537924,1
HuskyShadow1,563,1,0.000358616,1
proudanddefiant,69,3,0.000358616,1
SwordyMeeks,89,1,0.000179308,1
jbradymusic,1198,19,0.000358616,1
Aisokasfantasy,150,2,0.000358616,1
AcademyTwitch,1854,3,0.000179308,1
iliadmaeve,2239,3,0.000358616,1
PawInspector,111,1,0.000358616,1
Miku_Songs72,126,2,0.000358616,1
BTS_twt,44867092,121818,0.000179308,1
i2egulus,27,1,0.000358616,1
DavidWhyms,344,5,0.000179308,1
Brokken_Brokk,51,0,0.000179308,1
Aurelian_Wolf,149,0,0.000358616,1
JohnMcFeeIII,162,1,0.000358616,1
TennisPodcast,48223,799,0.000179308,1
GamerMomLuna,3319,35,0.000179308,1
ncsources,485,4,0.000358616,1
AverageDeku,233,2,0.000358616,1
heavenwvrd,758,18,0.000358616,1
alexalco_,342,2,0.000358616,1
Raven_RvX,230,7,0.000179308,1
baexsluv,420,5,0.000358616,1
FinalFantasy,505887,1745,0.000179308,1
Omega_Haunter,10075,50,0.000358616,1
SpamStreamer,2287,6,0.000179308,1
duchess_raine,32,1,0.000358616,1
JDenisTwitch,295,9,0.000179308,1
Syphith,39,2,0.000358616,1
DollipDaze,15336,39,0.000358616,1
mowseler,1728,27,0.000358616,1
Aus10x_,9,1,0.000358616,1
cakery66,25,0,0.000358616,1
Bachata_Mix,24,0,0.000358616,1
DannySchupfer,1,0,0.000179308,1
jelielsfreckle,142,2,0.000179308,1
JS20044,261,1,0.000179308,1
journojoycest,386,1,0.000358616,1
j_nechole,219,0,0.000358616,1
HostessMisaki,248,8,0.000358616,1
RonaAltana,1117,19,0.000358616,1
BlazinAlley,3681,19,0.000358616,1
Kesswylie,5568,45,0.000358616,1
mazestalker,126,0,0.000358616,1
Mimik_Ivysaur,441,8,0.000358616,1
AgentKiwi09,276,6,0.000358616,1
PKMNSW95,483,1,0.000358616,1
Maass_Fuerte,167,3,0.000358616,1
LuchinoPurrs,278,8,0.000358616,1
silent_paranoia,62,4,0.000358616,1
vixylafoen,44,0,0.000358616,1
mcmattagram,87,1,0.000358616,1
Zhane_Star,11436,39,0.000179308,1
SirisDerp,108,7,0.000358616,1
malas0994,72,0,0.000358616,1
BlueFire94,1740,109,0.000358616,1
tc7793,38,3,0.000358616,1
girlcrying_wolf,362,7,0.000358616,1
Th0rstenF,126,3,0.000358616,1
beanzie123,30,0,0.000358616,1
LiterallyNoodle,160,2,0.000358616,1
The_Rey_Rey,207,0,0.000358616,1
PinguimTarado,278,0,0.000179308,1
make_irish,2793,0,0.000358616,1
RealBomberDX,14,0,0.000358616,1
Jxnny2X,358,0,0.000179308,1
haruthesergal,246,2,0.000179308,1
RichOfTheBurns,106,11,0.000358616,1
dbk_zelda,218,1,0.000179308,1
barbabun,179,8,0.000358616,1
vaultgnf,3870,104,0.000358616,1
Drabbyy,377,1,0.000358616,1
boonbap,4089,7,0.000358616,1
lovato_gomezsz,1656,6,0.000358616,1
havocfoxgame,946,4,0.000179308,1
swagmite_,268,11,0.000358616,1
UltBamba,498,5,0.000358616,1
UFuckingMotherr,34,0,0.000358616,1
David_Jagneaux,6918,281,0.000358616,1
Toon612Link,433,7,0.000358616,1
giga_clown,31,0,0.000358616,1
SummerKiyohime,1119,26,0.000358616,1
MythicalAmoria,358,8,0.000358616,1
Finnd301,223,2,0.000179308,1
Tony_the_pimp,50,2,0.000179308,1
coxinhaDbacon,657,0,0.000179308,1
MerlfGames,173,0,0.000179308,1
Grizzled_Gaming,90,1,0.000358616,1
ukjyo,1252,16,0.000358616,1
garchompteeth,331,5,0.000358616,1
Trail_txt,215,6,0.000179308,1
Trist_Hugh23,792,2,0.000358616,1
TrevorTate2,133,1,0.000358616,1
markhamdh,161,1,0.000179308,1
MitchyD,58162,915,0.000179308,1
SWTheory69,259,7,0.000358616,1
yagolemon,722,2,0.000358616,1
prezrenato,131,4,0.000179308,1
HanSanwich7,425,18,0.000358616,1
chinclucker,22,0,0.000358616,1
BiGSPiLL_,785,5,0.000179308,1
SonicTheAccoun1,64,0,0.000358616,1
revalilover69,701,22,0.000358616,1
YourBustyBFF,4712,95,0.000358616,1
Faliz_again,49,4,0.000179308,1
TaraKaos,608,4,0.000358616,1
Ludiloco,497,2,0.000537924,1
TW1NSKELETONS,837,11,0.000358616,1
MatteoMerdok,4950,9,0.000358616,1
ladynoir,1763,37,0.000358616,1
SomeGuyNamedVee,293,3,0.000358616,1
Falcotuso,536,3,0.000179308,1
averyballsballs,256,1,0.000358616,1
zapakitul,2098,85,0.000179308,1
0XXPAPI,15051,167,0.000358616,1
ymiyeyoIII,11,0,0.000358616,1
Peanut_SSBU,16757,40,0.000358616,1
bobbitwyrm,31,0,0.000358616,1
RustyBurns54,207,3,0.000358616,1
Eizro,43,2,0.000179308,1
BrainDraind,1990,40,0.000179308,1
rodrilho,211,2,0.000179308,1
LucasFox6405,14,0,0.000358616,1
ShayMutant,136,5,0.000358616,1
MFZOOM12,279,5,0.000358616,1
OtakuGamer1412,22,4,0.000358616,1
Rekkuden,23,0,0.000358616,1
Williamoogle,2,0,0.000179308,1
pigdude,193,5,0.000179308,1
TheQueenFae,1131,41,0.000358616,1
Ryse____,89,1,0.000358616,1
PhantomAquarius,118,2,0.000358616,1
SKEHP_,316,2,0.000358616,1
schizoidgurl,30,1,0.000358616,1
TeamCherryGames,204089,632,0.000179308,1
fr0ggynb,226,0,0.000179308,1
LoveRetroBTW,4600,28,0.000179308,1
b_baran28,32,1,0.000179308,1
EricVBailey,15513,382,0.000179308,1
samthielman,18275,426,0.000179308,1
EclipticSolstic,392,27,0.000358616,1
SmashFlashDevs,12377,19,0.000179308,1
KikkaVO,2399,31,0.000358616,1
ZeldasNeighbor,23,0,0.000358616,1
trucia81,65,12,0.000358616,1
cat_lux_,1112,6,0.000179308,1
ChaosDragoness,538,0,0.000358616,1
nieldant,35,0,0.000358616,1
thedoddsquad,550,0,0.004662005,1
RandomDudeGamer,920,8,0.000358616,1
ArtisticRDawn,71,0,0.000358616,1
JDavisR11,48,0,0.000358616,1
mariajbianchim,356,0,0.000179308,1
juicefururu,252,0,0.000358616,1
superchewer,988,0,0.000179308,1
charmandead,731,3,0.000358616,1
DCLjasonx,4642,59,0.000358616,1
glowning7,226,0,0.000179308,1
gooded_cheese,16269,4,0.000358616,1
fi_smaster,40,0,0.000358616,1
ggirl1968,1745,1,0.000537924,1
BoaJJBA,118,1,0.000358616,1
PresterJohn316,363,0,0.000358616,1
Pahssion,4,0,0.000179308,1
Jack_Strider,161,0,0.000358616,1
Daughter_Earwig,58,0,0.000358616,1
EmiPlayzMC,45,0,0.000358616,1
RPGSite,106372,853,0.000358616,1
Numpsie,762,27,0.000717231,1
Maxadus_,128,0,0.000358616,1
Lakota_Sunshine,133,1,0.000358616,1
Raffosbaffos,134,5,0.000358616,1
SmoggyLamb49,27,0,0.000358616,1
newsydus,448,0,0.000358616,1
LuciDSea98,100,0,0.000358616,1
KoverasTwitch,185,2,0.000179308,1
matsuhannah,573,11,0.000358616,1
SquirrelEmperor,161,0,0.000358616,1
BryanFdN92,162,0,0.000358616,1
jabberjax48,214,5,0.000358616,1
CanvasPirate,2145,14,0.000358616,1
JonWhooley,896,4,0.000358616,1
MittensDaKatje,2999,10,0.000358616,1
Wattsydraws,297,4,0.000179308,1
AkashaSovereign,587,3,0.000358616,1
taufmonster,126,19,0.000358616,1
himu_zelda,3998,0,0.000179308,1
Bluealiceroses,19,0,0.000358616,1
nambs_,286,10,0.000179308,1
OzmanOOS,1565,0,0.000358616,1
SwedishKuriboh,313,7,0.000358616,1
sennachereb,56,0,0.000358616,1
FrancielBorges_,1269,1,0.000358616,1
layenque,135,1,0.000358616,1
jujubeeee__,15,1,0.000358616,1
MLeeLunsford,23574,255,0.000179308,1
Eximaclh,1345,38,0.000358616,1
sssevannn,757,1,0.000358616,1
collisionalkiss,390,3,0.000358616,1
thenewyorktims,49,1,0.000537924,1
TiredHawaiian,83,1,0.000358616,1
Dior,8756066,9917,0.000179308,1
downwitheggs,167,0,0.000358616,1
abhi2k5,131,0,0.000358616,1
SnowyMGS,133,4,0.000358616,1
aradiasArisen,112,4,0.000358616,1
ConsoleEthan,282,7,0.000358616,1
SirpoSpin,194,3,0.000358616,1
ChromefaceX,24,0,0.000358616,1
dumbmustache,54,0,0.000358616,1
PrissyOrcGF,21981,0,0.000358616,1
TitaniumSalvage,139,5,0.000358616,1
alexrossler_art,60,0,0.000358616,1
y_comal,18,0,0.000179308,1
leemeyer26,414,15,0.000358616,1
StoriesUniverse,32,1,0.000358616,1
DanielPessoaVO,693,6,0.000358616,1
zelda_lightning,208,2,0.000179308,1
